r,rmse_0,rmse_global_mean,rmse_row_means,rmse_means_weighted
181,3.4960288476714934,1.0376163118609811,0.9278670074225147,0.8823422538210294
182,3.499072317947604,1.0386014274827173,0.9280495458863586,0.882549012907558
183,3.499214732530751,1.0385740654493547,0.9281929153131753,0.8822247773404752
184,3.5006377826053923,1.038674476972245,0.9280566977869221,0.8828319320055704
185,3.503795575419221,1.0391544258982595,0.9278053479406784,0.8822218472440121
186,3.504514311810547,1.0392536284086484,0.9281757408636506,0.8822851000042964
187,3.5059284298123092,1.038771274157704,0.9281951430811793,0.8832254036036176
188,3.5083088192517624,1.0387627675090327,0.9282233511611531,0.8827382863394273
189,3.5081701382763604,1.0391386437634114,0.9282295289768095,0.88284042645002
190,3.5090667258983514,1.039572484722232,0.9283120973690018,0.8828374690545853
191,3.510221392999372,1.0396005147330472,0.9287876226426688,0.8823751801852872
192,3.5114400894039917,1.0401219681460045,0.9282793086380159,0.8821876522848956
193,3.5129868444906567,1.0402156445945983,0.9280999316309025,0.882758355467824
194,3.5155641896112133,1.0411500960981759,0.9283354101053166,0.8828747136316177
195,3.5157486160822553,1.0404226099481422,0.9286390602059689,0.8832980791282413
196,3.515817817314505,1.040544599435359,0.9288152770351668,0.8829966959774286
197,3.5195614609734243,1.0403230190875654,0.928906654182288,0.8832397404373212
198,3.5198782518301233,1.0402053391759092,0.9286818467672422,0.8832530754595797
199,3.5216154742862407,1.0406244009904435,0.9290253297032942,0.8829084809075866
200,3.5216325486501225,1.0417922301858813,0.9292246892285783,0.8832040349938178
201,3.5230402764097772,1.0410648747944222,0.928930297472341,0.8827246724418509
202,3.5233585150042335,1.0417371270820217,0.9288669050190167,0.8830829825149545
203,3.5245457173205796,1.0420673593895224,0.9291315529753831,0.8829417603277473
204,3.5277151797995114,1.0420904280376047,0.9294212035171456,0.8830597826571153
205,3.525746738369129,1.0418428705493892,0.929186232264644,0.8834007183651454
206,3.528988945678646,1.042172579138556,0.9296079551043128,0.883458851100696
207,3.5297871241194727,1.042010734868629,0.9293644914448509,0.8834077801750396
208,3.5319069729338906,1.0426817100261443,0.9296229549197367,0.8831533561189657
209,3.5326797890584745,1.0420762211440107,0.9298646331445952,0.8836988546364297
210,3.532500519543008,1.0422391814528882,0.9297118216250811,0.8833666436162857
