r,rmse_0,rmse_global_mean,rmse_row_means,rmse_means_weighted
1,3.0869799133904987,0.9519432666443839,0.8869974129936639,0.8744961825915772
2,2.9947477729584855,0.9631349603279916,0.8839578052476373,0.8701001331718902
3,2.9359516331461633,0.9577746043314331,0.8830625736824191,0.8676554831490442
4,2.8953739212594494,0.9547135914824457,0.8838218587560992,0.8679129110003535
5,2.8684237658563676,0.9530103831769018,0.8837026499143178,0.8672011651503733
6,2.8429278063754873,0.9512889113107919,0.8819403155545626,0.8662853544373114
7,2.824432650779631,0.9505534335284201,0.8817638826116002,0.8662290277097516
8,2.8178195393670147,0.9506805123631448,0.8822052873139475,0.8650908873138039
9,2.804538986523078,0.9523862882806743,0.8814636480396932,0.8642578603573999
10,2.7949803505410755,0.9519343333818427,0.8823290039531693,0.865204516901514
11,2.7898494131953613,0.9522606846366786,0.8824096156729684,0.8660443322351867
12,2.784836583990863,0.95116681304437,0.8827849713946496,0.8667476965075019
13,2.7816907908966195,0.9505133981832723,0.8833017719810826,0.8672702057669002
14,2.782449970161807,0.9508154832389318,0.8827509329280996,0.8677286029730394
15,2.781130083514759,0.9507195745098925,0.8836623348168634,0.8668575484797089
16,2.779828244699087,0.9504003795685163,0.8836019301160747,0.8677695266293749
17,2.7782726387451757,0.9508996434718208,0.883223453991614,0.8674611828448546
18,2.777443373073465,0.9508487630765147,0.8840241726381866,0.8672689971982213
19,2.778524388896939,0.950710399368562,0.8849170880894701,0.8670161331830275
20,2.7757486077840454,0.9500932164709527,0.8863115174424157,0.8687254801437818
21,2.7739828631875905,0.9496931323298139,0.8877367276367909,0.8687939543472849
22,2.7749627144650315,0.9506045464407656,0.8881712401207257,0.8688534611486002
23,2.777749758241655,0.9503038099228456,0.8881954039432031,0.869370046277819
24,2.77777716441177,0.9519603446844761,0.889091811104169,0.8703089804546633
25,2.7805171952358467,0.9522704966996256,0.8897836824858546,0.870213476539471
26,2.7809248496719854,0.952389143092734,0.8908444501351482,0.8706507946159371
27,2.785388491328105,0.9537749952932065,0.8912276835095304,0.8704196163917973
28,2.788140099735281,0.9554268754533275,0.8917984508742942,0.8704127141059936
29,2.7902952396801477,0.9543761866073246,0.8932284859885872,0.8706389892094559
30,2.795696273755346,0.9539185741868238,0.8913908238109751,0.8710339976083616
31,2.7972643254797585,0.9549545710301888,0.892765134443122,0.870528064642388
32,2.8058469850069447,0.9564133855583022,0.8937909484133005,0.8697923485381738
33,2.8074546424926425,0.9564578471703112,0.893292475821123,0.8710264544323686
34,2.8091299443051385,0.9569227663693757,0.893616464936964,0.87092021099918
35,2.8164876127683867,0.9575615522353399,0.8949940018295238,0.8715119031735447
36,2.8184456981042487,0.9579245694396825,0.8947749242056899,0.870882703109196
37,2.8260275104806327,0.9592098785650176,0.8950892253993181,0.87209349409993
38,2.8285704681629515,0.9605817408672612,0.8961689666972488,0.8718251493373128
39,2.834054087682724,0.9616452237632795,0.896632902002475,0.8725091488829746
40,2.8398411893581983,0.9615086656815952,0.8975863799386018,0.8706360334417291
41,2.8438570371713126,0.9621381493412446,0.8969986313646534,0.8723990874571579
42,2.8424879021495904,0.9647251916050303,0.8954674597758727,0.8733059868036316
43,2.8479338563548198,0.96098775530145,0.8974946899425686,0.8725784795715842
44,2.8585650724331204,0.9631317796233735,0.8978230819047532,0.8734228833226586
45,2.858729048390735,0.9635075915607914,0.8984039359583068,0.8729950214073335
46,2.861775127187391,0.9649347300213641,0.899040364239464,0.8741087258864867
47,2.8645860941076173,0.962976901269602,0.8992139741522608,0.8737788943859308
48,2.8693703935013866,0.9637936087712062,0.8999535623806026,0.8727758806619808
49,2.8740492118851093,0.9659343181747593,0.8994792901533836,0.8737949974642346
50,2.880060288269292,0.9639811898140246,0.8993802244843638,0.874094512516192
51,2.8830605938156353,0.9636861628969221,0.9009941558867779,0.8736729569398307
52,2.8835569280720614,0.9642569275532378,0.9016241448866409,0.8739727021751239
53,2.8888154099969086,0.9664562031044156,0.9020260991938663,0.8748533037677445
54,2.8917720309738932,0.9673918339376012,0.9013657052133203,0.8754888331011726
55,2.8980802710858318,0.9679168462270038,0.9026633344790091,0.8753447110044649
56,2.902815544950879,0.9674437345446372,0.9034479623027954,0.8739559098978044
57,2.9060785574464814,0.9679211651468115,0.9042130787260095,0.8750020340529633
58,2.9105140531107367,0.9673031290830189,0.9034966730245364,0.8762671155355873
59,2.914073354955847,0.9668595197920977,0.9044831787909386,0.8757092500262669
60,2.9148272244700055,0.969354331786533,0.9045976669970552,0.875920396524327
61,2.9191768556138475,0.9693240559245697,0.903803753779923,0.8759609899531162
62,2.9234535764186136,0.9683833816631509,0.9039534671675458,0.8765572145011801
63,2.9266727844459957,0.9691388898953984,0.902738922357068,0.875634280961804
64,2.930352157464318,0.9693658732228021,0.9027159506573801,0.8755361055367471
65,2.9362590713198777,0.9692227544130507,0.9044501532102337,0.8756352672013732
66,2.9390423897846976,0.9688758139720638,0.9040743974184228,0.8756541826684996
67,2.9459792699898135,0.9694220316412664,0.904813871462662,0.8777759020457317
68,2.947366626430671,0.9713759164265384,0.9041147433539776,0.8765072113791621
69,2.954963848103662,0.9716065503642493,0.9035569548768313,0.8757293786464783
70,2.9582848094309155,0.9708776932156485,0.9049847615995027,0.8763361470418258
71,2.9633039552797342,0.9714614259940209,0.9035136173060375,0.8765988207486223
72,2.9632982168611814,0.9731957928413003,0.9047124399398504,0.8764830524339724
73,2.96846643005151,0.9720705809833092,0.905030833646577,0.87556947911562
74,2.9696579999241206,0.9733319772734959,0.9052505193895236,0.8766697048684241
