col_weight,r,RMSE
0.5200000000000002,10,0.8772389141971525
0.5200000000000002,11,0.8772087929505485
0.5200000000000002,12,0.8772216373012532
0.5200000000000002,13,0.8767708538461131
0.5200000000000002,14,0.8772711880571968
0.5200000000000002,15,0.8775029008675435
0.5200000000000002,20,0.8796644787195373
0.5200000000000002,25,0.8798458926159577
0.5200000000000002,30,0.8793196766765489
0.5300000000000002,5,0.8813792071719688
0.5300000000000002,6,0.8806631131453128
0.5300000000000002,7,0.8790831066858737
0.5300000000000002,8,0.8774701266148804
0.5300000000000002,9,0.875433572907726
0.5300000000000002,10,0.8780443734990712
0.5300000000000002,11,0.8782764220814164
0.5300000000000002,12,0.8778067944333456
0.5300000000000002,13,0.8774309900651639
0.5300000000000002,14,0.8777574290706506
0.5300000000000002,15,0.8776546577504296
0.5300000000000002,20,0.8798304365854651
0.5300000000000002,25,0.8802324508115799
0.5300000000000002,30,0.8791529202204147
0.5400000000000003,5,0.8821477121593826
0.5400000000000003,6,0.8814377109375834
0.5400000000000003,7,0.8804198721315237
0.5400000000000003,8,0.8783452610988072
0.5400000000000003,9,0.8757623232648843
0.5400000000000003,10,0.8787722039102648
0.5400000000000003,11,0.8792762009851892
0.5400000000000003,12,0.8781783039158821
0.5400000000000003,13,0.8777963821143597
0.5400000000000003,14,0.8785194785735143
0.5400000000000003,15,0.8792968800994356
0.5400000000000003,20,0.8809344989025019
0.5400000000000003,25,0.8825319555994915
0.5400000000000003,30,0.8820379332586649
0.5500000000000003,5,0.8829453897052572
0.5500000000000003,6,0.8822399317249441
0.5500000000000003,7,0.880290181917537
0.5500000000000003,8,0.8792550661367763
0.5500000000000003,9,0.8768854502155408
0.5500000000000003,10,0.879682969446619
0.5500000000000003,11,0.8796238700630359
0.5500000000000003,12,0.8789183632875875
0.5500000000000003,13,0.8784099767251389
0.5500000000000003,14,0.8792287821485296
0.5500000000000003,15,0.8793752523858117
0.5500000000000003,20,0.8808255098772931
0.5500000000000003,25,0.8820054800222549
0.5500000000000003,30,0.8819150771649993
0.5600000000000003,5,0.8837726410720975
0.5600000000000003,6,0.8830710672876534
0.5600000000000003,7,0.8821310415586618
0.5600000000000003,8,0.8802450162509886
0.5600000000000003,9,0.8773634477518018
0.5600000000000003,10,0.880283902489387
0.5600000000000003,11,0.8802707041753226
0.5600000000000003,12,0.8796802846830951
0.5600000000000003,13,0.8790884779475161
0.5600000000000003,14,0.8797876928304756
0.5600000000000003,15,0.8800678139578264
0.5600000000000003,20,0.8816172846880532
0.5600000000000003,25,0.8819335300002306
0.5600000000000003,30,0.8821842179736754
0.5700000000000003,5,0.8846258724702419
0.5700000000000003,6,0.8839202093181117
0.5700000000000003,7,0.8829882947690542
0.5700000000000003,8,0.8813206943330817
0.5700000000000003,9,0.8784112965576212
0.5700000000000003,10,0.8806797979581302
0.5700000000000003,11,0.8809974152348949
0.5700000000000003,12,0.8798119333695923
0.5700000000000003,13,0.8798543879543331
0.5700000000000003,14,0.879622451031392
0.5700000000000003,15,0.8806176551764103
0.5700000000000003,20,0.8823835815972725
0.5700000000000003,25,0.8838819650672161
0.5700000000000003,30,0.8835339929992383
0.5800000000000003,5,0.885507744800349
0.5800000000000003,6,0.8848050895413594
0.5800000000000003,7,0.8839063072243074
0.5800000000000003,8,0.8824182694498446
0.5800000000000003,9,0.8788615516835883
0.5800000000000003,10,0.8818462970891714
0.5800000000000003,11,0.88131144826867
0.5800000000000003,12,0.8808460558267339
0.5800000000000003,13,0.8804561382509318
0.5800000000000003,14,0.8812938358730438
0.5800000000000003,15,0.8813007725404836
0.5800000000000003,20,0.8830176251062477
0.5800000000000003,25,0.884051359086758
0.5800000000000003,30,0.8838742566392166
0.5900000000000003,5,0.8864119672035745
0.5900000000000003,6,0.8857106069385393
0.5900000000000003,7,0.884088643160493
0.5900000000000003,8,0.8833372222484603
0.5900000000000003,9,0.8798730415426171
0.5900000000000003,10,0.8823959159823088
0.5900000000000003,11,0.8823994565279388
0.5900000000000003,12,0.8815541814375911
0.5900000000000003,13,0.8810113764592077
0.5900000000000003,14,0.8816458267370769
0.5900000000000003,15,0.8822323214169159
0.5900000000000003,20,0.8835012265670216
0.5900000000000003,25,0.8833941660611918
0.5900000000000003,30,0.8843913224848899
0.6000000000000003,5,0.887343883586975
0.6000000000000003,6,0.8866471252393443
0.6000000000000003,7,0.88578707445909
0.6000000000000003,8,0.8843576443317985
0.6000000000000003,9,0.8805023314708966
0.6000000000000003,10,0.8834506511019968
0.6000000000000003,11,0.8833494830153247
0.6000000000000003,12,0.8821118008969134
0.6000000000000003,13,0.8821149779396735
0.6000000000000003,14,0.8821397951920185
0.6000000000000003,15,0.8828463717212798
0.6000000000000003,20,0.8838734520833553
0.6000000000000003,25,0.8854196330405502
0.6000000000000003,30,0.8851056312348605
