r,col_weight,RMSE
6,0.5200000000000002,0.880962213694055
6,0.5300000000000002,0.8806476450572581
6,0.5400000000000003,0.8804702676705456
6,0.5500000000000003,0.8797463194438837
6,0.5600000000000003,0.8809617021962126
6,0.5700000000000003,0.8809827223961041
6,0.5800000000000003,0.8818264641772603
6,0.5900000000000003,0.8827930750680159
6,0.6000000000000003,0.8835028354324787
7,0.2,0.8840663548757971
7,0.21,0.8849852659759028
7,0.22,0.8850536191783894
7,0.23,0.8859498657976748
7,0.24,0.8868662061491142
7,0.25,0.8876472408705666
7,0.26,0.8816568570618692
7,0.2700000000000001,0.8808445266751916
7,0.2800000000000001,0.8796910256543791
7,0.2900000000000001,0.8789735907811816
7,0.3000000000000001,0.8793458573211943
7,0.3100000000000001,0.8787170454581645
7,0.3200000000000001,0.8788410547834088
7,0.3300000000000001,0.8800522038528101
7,0.3400000000000001,0.8798526902656523
7,0.3500000000000001,0.87974922663892
7,0.3600000000000001,0.8791909530067143
7,0.3700000000000001,0.8799196276998571
7,0.3800000000000001,0.8799085014920892
7,0.3900000000000002,0.8816992855372952
7,0.4000000000000002,0.8822010178995711
7,0.4100000000000002,0.8829338908182739
7,0.4200000000000002,0.8838212267604117
7,0.4300000000000002,0.883774255201075
7,0.4400000000000002,0.8851619000971298
7,0.4500000000000002,0.8845809126863686
7,0.4600000000000002,0.8863648835877889
7,0.4700000000000002,0.88756211622329
7,0.4800000000000002,0.8810032510433133
7,0.4900000000000002,0.8802869658238895
7,0.5000000000000002,0.8790204189450775
7,0.5100000000000002,0.8786056691447122
7,0.5200000000000002,0.8786957364682971
7,0.5300000000000002,0.8779136848381512
7,0.5400000000000003,0.8787596552998339
7,0.5500000000000003,0.8793968727518555
7,0.5600000000000003,0.8796198377330657
7,0.5700000000000003,0.8792456135455048
7,0.5800000000000003,0.8794958259325821
7,0.5900000000000003,0.8788266671600685
7,0.6000000000000003,0.8803679328068601
8,0.2,0.8812457213759061
8,0.21,0.8808659911113053
8,0.22,0.881552742885242
8,0.23,0.8826632360284656
8,0.24,0.8821006280221004
8,0.25,0.8836888811142585
8,0.26,0.8832108130993985
8,0.2700000000000001,0.8852868363451825
8,0.2800000000000001,0.8858659635153359
8,0.2900000000000001,0.8804548026134984
8,0.3000000000000001,0.8795620978432503
8,0.3100000000000001,0.8784594365731309
8,0.3200000000000001,0.8779844291120127
8,0.3300000000000001,0.8780111519273499
8,0.3400000000000001,0.8773990527267604
8,0.3500000000000001,0.877915608772891
8,0.3600000000000001,0.8787643957219153
8,0.3700000000000001,0.8788205999255488
8,0.3800000000000001,0.8782704489786476
8,0.3900000000000002,0.8785762681141996
8,0.4000000000000002,0.8789950948276456
8,0.4100000000000002,0.8792181100087949
8,0.4200000000000002,0.8800738201965752
8,0.4300000000000002,0.8811995558432765
8,0.4400000000000002,0.8817748902257799
8,0.4500000000000002,0.8826352580178888
8,0.4600000000000002,0.8825094064370239
8,0.4700000000000002,0.8814392820326914
8,0.4800000000000002,0.8835515742806005
8,0.4900000000000002,0.884730438463841
8,0.5000000000000002,0.8850239304729339
8,0.5100000000000002,0.8797314406719812
8,0.5200000000000002,0.8789028851452156
8,0.5300000000000002,0.8777436592110449
8,0.5400000000000003,0.8773703819404344
8,0.5500000000000003,0.8777460315506148
8,0.5600000000000003,0.876938138674267
8,0.5700000000000003,0.8777142895653035
8,0.5800000000000003,0.8780444733949162
8,0.5900000000000003,0.8788516565556064
8,0.6000000000000003,0.8777772534762941
9,0.2,0.8778795641275152
9,0.21,0.8782500143042467
9,0.22,0.8781791907018585
9,0.23,0.879934424721587
9,0.24,0.8795231020457378
9,0.25,0.8808655664642018
9,0.26,0.8811570072009635
9,0.2700000000000001,0.8807261554314985
9,0.2800000000000001,0.8816061248847203
9,0.2900000000000001,0.8827497424064056
9,0.3000000000000001,0.8835514261343225
9,0.3100000000000001,0.8854872157379222
9,0.3200000000000001,0.8794710690167837
9,0.3300000000000001,0.8786717477890633
9,0.3400000000000001,0.8780713288714774
9,0.3500000000000001,0.8770943307858428
9,0.3600000000000001,0.8773094689238559
9,0.3700000000000001,0.8763398194687665
9,0.3800000000000001,0.8770775198010976
9,0.3900000000000002,0.8780731279061871
9,0.4000000000000002,0.8782418278579736
9,0.4100000000000002,0.877447435709799
9,0.4200000000000002,0.8773936419734062
9,0.4300000000000002,0.8779234200093342
9,0.4400000000000002,0.8782212661356485
9,0.4500000000000002,0.8788177110825766
9,0.4600000000000002,0.8793070085818573
9,0.4700000000000002,0.8804842441451602
9,0.4800000000000002,0.8811895458340184
9,0.4900000000000002,0.8809882978969757
9,0.5000000000000002,0.8818667649554459
9,0.5100000000000002,0.8820411370433429
9,0.5200000000000002,0.8840758543664484
9,0.5300000000000002,0.8843368254716417
9,0.5400000000000003,0.8790172427379844
9,0.5500000000000003,0.8786284387669084
9,0.5600000000000003,0.8773414359262314
9,0.5700000000000003,0.8765634866573667
9,0.5800000000000003,0.8767083403921268
9,0.5900000000000003,0.8760605905878535
9,0.6000000000000003,0.876685851170963
10,0.2,0.8771568183335643
10,0.21,0.8775490920186237
10,0.22,0.8773811429063392
10,0.23,0.8768690327315184
10,0.24,0.8775981332750247
10,0.25,0.8787114039227201
10,0.26,0.8783295878621445
10,0.2700000000000001,0.8799407422100162
10,0.2800000000000001,0.8794184160461919
10,0.2900000000000001,0.8804588612750678
10,0.3000000000000001,0.8804856719218225
10,0.3100000000000001,0.8814715519255573
10,0.3200000000000001,0.8817486035636527
10,0.3300000000000001,0.8819736102474921
10,0.3400000000000001,0.88311044504022
10,0.3500000000000001,0.878673442775731
10,0.3600000000000001,0.8779117115393815
10,0.3700000000000001,0.876597379125263
10,0.3800000000000001,0.8763501600400503
10,0.3900000000000002,0.8764299407772282
10,0.4000000000000002,0.8758333474341264
10,0.4100000000000002,0.8760401549509248
10,0.4200000000000002,0.8774914184020904
10,0.4300000000000002,0.8769784080569177
10,0.4400000000000002,0.8773790832744828
10,0.4500000000000002,0.8770174224446831
10,0.4600000000000002,0.8772150789894737
10,0.4700000000000002,0.8774809008924083
10,0.4800000000000002,0.8780416376598518
10,0.4900000000000002,0.8785802526365748
10,0.5000000000000002,0.8789834412203735
10,0.5100000000000002,0.8797232286074869
10,0.5200000000000002,0.8798335296593515
10,0.5300000000000002,0.8805251140602932
10,0.5400000000000003,0.8814526382201034
10,0.5500000000000003,0.8823636687843202
10,0.5600000000000003,0.8819996737581965
10,0.5700000000000003,0.8781121247679472
10,0.5800000000000003,0.8777585654736811
10,0.5900000000000003,0.8765351484634065
10,0.6000000000000003,0.8757989713241191
11,0.2,0.8761375968496001
11,0.21,0.8756143537426293
11,0.22,0.8759455557395277
11,0.23,0.8764386293267763
11,0.24,0.877436958309806
11,0.25,0.8765491666727449
11,0.26,0.8766188374669754
11,0.2700000000000001,0.8767518027399367
11,0.2800000000000001,0.8769988728121445
11,0.2900000000000001,0.878584366647132
11,0.3000000000000001,0.8785467834750743
11,0.3100000000000001,0.878492159900749
11,0.3200000000000001,0.879602348038015
11,0.3300000000000001,0.8800102075740595
11,0.3400000000000001,0.880230742198155
11,0.3500000000000001,0.8800717615024485
11,0.3600000000000001,0.8810110733233263
11,0.3700000000000001,0.8829954897330935
11,0.3800000000000001,0.8780662758185559
11,0.3900000000000002,0.8774461336092734
11,0.4000000000000002,0.876246178500855
11,0.4100000000000002,0.8754334627810133
11,0.4200000000000002,0.8755999102538538
11,0.4300000000000002,0.8749574060475407
11,0.4400000000000002,0.8754925118664675
11,0.4500000000000002,0.876585703238474
11,0.4600000000000002,0.8761711406548058
11,0.4700000000000002,0.8762092653839717
11,0.4800000000000002,0.8757819994126921
11,0.4900000000000002,0.8761486416785151
11,0.5000000000000002,0.8770274953731726
11,0.5100000000000002,0.8770937728767423
11,0.5200000000000002,0.8774302718885003
11,0.5300000000000002,0.8782410388172266
11,0.5400000000000003,0.879033865907638
11,0.5500000000000003,0.8782008666880305
11,0.5600000000000003,0.8792876129976632
11,0.5700000000000003,0.8805225631678695
11,0.5800000000000003,0.880989933124994
11,0.5900000000000003,0.8820807622831749
11,0.6000000000000003,0.878219410673773
12,0.2,0.8770239639253617
12,0.21,0.8761079053041262
12,0.22,0.8755111975958314
12,0.23,0.8756466068438031
12,0.24,0.8749214218568848
12,0.25,0.8751664699281979
12,0.26,0.8759620916789584
12,0.2700000000000001,0.8763762794145877
12,0.2800000000000001,0.8756470066584896
12,0.2900000000000001,0.8757270878018469
12,0.3000000000000001,0.8762564354544599
12,0.3100000000000001,0.8762326632673068
12,0.3200000000000001,0.8770163528469991
12,0.3300000000000001,0.8769346146191574
12,0.3400000000000001,0.8771622028710263
12,0.3500000000000001,0.8788280019915505
12,0.3600000000000001,0.8782937987805894
12,0.3700000000000001,0.8796001980353215
12,0.3800000000000001,0.8786306509675401
12,0.3900000000000002,0.8802514953175566
12,0.4000000000000002,0.8818078791994446
12,0.4100000000000002,0.8775822187592216
12,0.4200000000000002,0.8769362705936854
12,0.4300000000000002,0.875988401090312
12,0.4400000000000002,0.8753947134820256
12,0.4500000000000002,0.8751588004261543
12,0.4600000000000002,0.8747401233862384
12,0.4700000000000002,0.8749967083773782
12,0.4800000000000002,0.8758806415014105
12,0.4900000000000002,0.8759352883851973
12,0.5000000000000002,0.8758582857718553
12,0.5100000000000002,0.875643263830308
12,0.5200000000000002,0.8758816073455505
12,0.5300000000000002,0.8758668991637684
12,0.5400000000000003,0.8771737208298063
12,0.5500000000000003,0.8765038025870153
12,0.5600000000000003,0.8773577727128958
12,0.5700000000000003,0.8787393382933879
12,0.5800000000000003,0.8780414693703062
12,0.5900000000000003,0.8782159697614348
12,0.6000000000000003,0.8792654197503506
13,0.2,0.8799140236395768
13,0.21,0.8807331827535546
13,0.22,0.877396564297873
13,0.23,0.8769020632699039
13,0.24,0.8758380889526599
13,0.25,0.8749060099773323
13,0.26,0.8750026177022908
13,0.2700000000000001,0.87464866375914
13,0.2800000000000001,0.8756276575681033
13,0.2900000000000001,0.8759274771834155
13,0.3000000000000001,0.8759647166045503
13,0.3100000000000001,0.875644792689729
13,0.3200000000000001,0.8753719446956141
13,0.3300000000000001,0.8757017578908657
13,0.3400000000000001,0.8760028611419708
13,0.3500000000000001,0.8776590995270234
13,0.3600000000000001,0.8769656622500767
13,0.3700000000000001,0.8773540596765015
13,0.3800000000000001,0.8778479629276108
13,0.3900000000000002,0.8791085380305975
13,0.4000000000000002,0.8790198760432377
13,0.4100000000000002,0.8794341719016627
13,0.4200000000000002,0.8791260951270813
13,0.4300000000000002,0.8804103069926724
13,0.4400000000000002,0.8770196021749684
13,0.4500000000000002,0.8761862915673302
13,0.4600000000000002,0.8756194011929165
13,0.4700000000000002,0.8749873206519397
13,0.4800000000000002,0.8748597949572171
13,0.4900000000000002,0.8744490476099593
13,0.5000000000000002,0.8748577084962627
13,0.5100000000000002,0.875497702438364
13,0.5200000000000002,0.8752586453058321
13,0.5300000000000002,0.8757125378382695
13,0.5400000000000003,0.8754687868648042
13,0.5500000000000003,0.8753612395691953
13,0.5600000000000003,0.8755573623617215
13,0.5700000000000003,0.8763105950288892
13,0.5800000000000003,0.8767020556612773
13,0.5900000000000003,0.8774595239917171
13,0.6000000000000003,0.8774711279845145
14,0.2,0.8779075716685413
14,0.21,0.8776832768667642
14,0.22,0.8792963789021182
14,0.23,0.8794740772277829
14,0.24,0.8804888458846899
14,0.25,0.8769733767025932
14,0.26,0.8764792072213982
14,0.2700000000000001,0.8754411291595944
14,0.2800000000000001,0.87478224855167
14,0.2900000000000001,0.8746457181855689
14,0.3000000000000001,0.8744752363932128
14,0.3100000000000001,0.8747140520359523
14,0.3200000000000001,0.8753280349449041
14,0.3300000000000001,0.8749531207484567
14,0.3400000000000001,0.8751505578607539
14,0.3500000000000001,0.8749098392972385
14,0.3600000000000001,0.8752302136032115
14,0.3700000000000001,0.8751453389348359
14,0.3800000000000001,0.8765387044333098
14,0.3900000000000002,0.8759790736403098
14,0.4000000000000002,0.8769173506240558
14,0.4100000000000002,0.8779778491707957
14,0.4200000000000002,0.8780365085503027
14,0.4300000000000002,0.8778679580297979
14,0.4400000000000002,0.8787286962791795
14,0.4500000000000002,0.878780491254412
14,0.4600000000000002,0.8799699270591865
14,0.4700000000000002,0.87719425979528
14,0.4800000000000002,0.8764519246067155
14,0.4900000000000002,0.8756143661038032
14,0.5000000000000002,0.8747615099618707
14,0.5100000000000002,0.8749177185866058
14,0.5200000000000002,0.8742444038484628
14,0.5300000000000002,0.8751790175742088
14,0.5400000000000003,0.8751444483044939
14,0.5500000000000003,0.8747705952361834
14,0.5600000000000003,0.8751778957635352
14,0.5700000000000003,0.8754470110724046
14,0.5800000000000003,0.8753056203134204
14,0.5900000000000003,0.8754525608276628
14,0.6000000000000003,0.8757286207105813
15,0.2,0.8761316466270288
15,0.21,0.8764810259071781
15,0.22,0.8768133354335739
15,0.23,0.8779443548999029
15,0.24,0.8772991606913187
15,0.25,0.8780567923237309
15,0.26,0.8793774119676812
15,0.2700000000000001,0.880573265240613
15,0.2800000000000001,0.8775048495627654
15,0.2900000000000001,0.8761723343971011
15,0.3000000000000001,0.8756969707933453
15,0.3100000000000001,0.8747786210591059
15,0.3200000000000001,0.8747535734328931
15,0.3300000000000001,0.8739872460454415
15,0.3400000000000001,0.8744694305780091
15,0.3500000000000001,0.8750636433747636
15,0.3600000000000001,0.8755745551343261
15,0.3700000000000001,0.8750150074081323
15,0.3800000000000001,0.874599461083963
15,0.3900000000000002,0.875381101928811
15,0.4000000000000002,0.8748840306811312
15,0.4100000000000002,0.8767088220095283
15,0.4200000000000002,0.8759371677664691
15,0.4300000000000002,0.8768082695370327
15,0.4400000000000002,0.8775939811430039
15,0.4500000000000002,0.8786427882803276
15,0.4600000000000002,0.8770254421196731
15,0.4700000000000002,0.879025088930358
15,0.4800000000000002,0.8786560870690125
15,0.4900000000000002,0.8792371534242674
15,0.5000000000000002,0.8770234953930581
15,0.5100000000000002,0.8765987010167643
15,0.5200000000000002,0.8757632883601125
15,0.5300000000000002,0.875380720859199
15,0.5400000000000003,0.8749251320894951
15,0.5500000000000003,0.8744978394792984
15,0.5600000000000003,0.8749718498123565
15,0.5700000000000003,0.8750115723401845
15,0.5800000000000003,0.8749695562660293
15,0.5900000000000003,0.8758658131718186
15,0.6000000000000003,0.8747867490223473
16,0.2,0.8756096521420511
16,0.21,0.8758361324849264
16,0.22,0.8767094812380983
16,0.23,0.8758922297731074
16,0.24,0.8767022124430971
16,0.25,0.8778982428423553
16,0.26,0.8783104058904052
16,0.2700000000000001,0.878183579192848
16,0.2800000000000001,0.8783769178287576
16,0.2900000000000001,0.878297122470071
16,0.3000000000000001,0.8782200069441392
16,0.3100000000000001,0.8770156554961422
16,0.3200000000000001,0.8767496893853746
16,0.3300000000000001,0.8758416537384507
16,0.3400000000000001,0.8750890227441473
16,0.3500000000000001,0.8745068928277175
16,0.3600000000000001,0.8744898800760645
16,0.3700000000000001,0.8754287995891037
16,0.3800000000000001,0.8751271194673941
16,0.3900000000000002,0.8745321768230188
16,0.4000000000000002,0.8755030715955582
16,0.4100000000000002,0.8756774917666547
16,0.4200000000000002,0.8752524933899325
16,0.4300000000000002,0.8759634116405404
16,0.4400000000000002,0.876635927445186
16,0.4500000000000002,0.8763256583664252
16,0.4600000000000002,0.8766402596882015
16,0.4700000000000002,0.8770959716176165
16,0.4800000000000002,0.8772367991749881
16,0.4900000000000002,0.8765750110137706
16,0.5000000000000002,0.8776470389317385
16,0.5100000000000002,0.8774725433871619
16,0.5200000000000002,0.8787558816056222
16,0.5300000000000002,0.8773581897217799
16,0.5400000000000003,0.876853331628262
16,0.5500000000000003,0.8758372521844474
16,0.5600000000000003,0.8754614155881191
16,0.5700000000000003,0.8748277047708526
16,0.5800000000000003,0.8742738732259832
16,0.5900000000000003,0.8749346279635025
16,0.6000000000000003,0.8754870819490023
17,0.2,0.8756667284625749
17,0.21,0.8750228890338803
17,0.22,0.8754679413792245
17,0.23,0.8754434917691022
17,0.24,0.8755456052312213
17,0.25,0.8767462743786024
17,0.26,0.8757709501110994
17,0.2700000000000001,0.876466013365882
17,0.2800000000000001,0.8779801154644253
17,0.2900000000000001,0.8782168783030364
17,0.3000000000000001,0.8770053809631239
17,0.3100000000000001,0.87866433699417
17,0.3200000000000001,0.8779471467842241
17,0.3300000000000001,0.8793887036288508
17,0.3400000000000001,0.8777337844145293
17,0.3500000000000001,0.8770344046628508
17,0.3600000000000001,0.8761738123540229
17,0.3700000000000001,0.8757268147811409
17,0.3800000000000001,0.8750122300100481
17,0.3900000000000002,0.8748027186932892
17,0.4000000000000002,0.8750654545884452
17,0.4100000000000002,0.8751786154403294
17,0.4200000000000002,0.874997066742834
17,0.4300000000000002,0.8749238656185853
17,0.4400000000000002,0.8755466619717232
17,0.4500000000000002,0.8754717181963811
17,0.4600000000000002,0.8761085969608922
17,0.4700000000000002,0.8754552422306581
17,0.4800000000000002,0.8768824731082082
17,0.4900000000000002,0.8769110279981149
17,0.5000000000000002,0.8776439267122899
17,0.5100000000000002,0.8770714521291867
17,0.5200000000000002,0.8772050391249674
17,0.5300000000000002,0.8774732894237949
17,0.5400000000000003,0.8784758615222437
17,0.5500000000000003,0.8794769779763987
17,0.5600000000000003,0.8777775580981786
17,0.5700000000000003,0.877533850063869
17,0.5800000000000003,0.8765108365942549
17,0.5900000000000003,0.8757239813191767
17,0.6000000000000003,0.8751031710505834
18,0.2,0.8750253402904359
18,0.21,0.875543209629684
18,0.22,0.8753784763639317
18,0.23,0.87503113531688
18,0.24,0.8755641661935091
18,0.25,0.8752203879856226
18,0.26,0.8753746397557329
18,0.2700000000000001,0.8759538685179398
18,0.2800000000000001,0.8771391944308529
18,0.2900000000000001,0.8764508321968321
18,0.3000000000000001,0.8766018005218694
18,0.3100000000000001,0.8776012809895734
18,0.3200000000000001,0.878119175538121
18,0.3300000000000001,0.8778532220990891
18,0.3400000000000001,0.8780808378263324
18,0.3500000000000001,0.8789833970114544
18,0.3600000000000001,0.8791163506724431
18,0.3700000000000001,0.8778564167527112
18,0.3800000000000001,0.8776918020961723
18,0.3900000000000002,0.8766301325921324
18,0.4000000000000002,0.8764207942465424
18,0.4100000000000002,0.875380098730621
18,0.4200000000000002,0.8752363254323058
18,0.4300000000000002,0.8754285199855223
18,0.4400000000000002,0.8756624797917548
18,0.4500000000000002,0.8759831571243176
18,0.4600000000000002,0.8762021194994367
18,0.4700000000000002,0.8759946767498702
18,0.4800000000000002,0.8756475651056815
18,0.4900000000000002,0.8763787060658041
18,0.5000000000000002,0.8770597257408562
18,0.5100000000000002,0.8770823764329311
18,0.5200000000000002,0.8765248917636358
18,0.5300000000000002,0.8778226226553411
18,0.5400000000000003,0.8767621417266344
18,0.5500000000000003,0.8777067939929797
18,0.5600000000000003,0.8784210711889289
18,0.5700000000000003,0.8782781597001932
18,0.5800000000000003,0.8796555983542267
18,0.5900000000000003,0.8780748082798203
18,0.6000000000000003,0.8774207047375533
19,0.2,0.8768777019743247
19,0.21,0.8761700771780861
19,0.22,0.875386899589384
19,0.23,0.8757216294351028
19,0.24,0.8757833264328609
19,0.25,0.8761338657612272
19,0.26,0.8757887161858723
19,0.2700000000000001,0.8764390217210711
19,0.2800000000000001,0.8758331748204488
19,0.2900000000000001,0.876368417575582
19,0.3000000000000001,0.8767479637541288
19,0.3100000000000001,0.8765046811094216
19,0.3200000000000001,0.8768886224922976
19,0.3300000000000001,0.8768424238394861
19,0.3400000000000001,0.8780425383187889
19,0.3500000000000001,0.8771105803382026
19,0.3600000000000001,0.878158130263094
19,0.3700000000000001,0.879411690585645
19,0.3800000000000001,0.8792268919492546
19,0.3900000000000002,0.8788346704908294
19,0.4000000000000002,0.8784173866702571
19,0.4100000000000002,0.8782510495108277
19,0.4200000000000002,0.8771107696717895
19,0.4300000000000002,0.8759211988575447
19,0.4400000000000002,0.875776270543539
19,0.4500000000000002,0.8759312082805002
19,0.4600000000000002,0.8762383681902792
19,0.4700000000000002,0.8764391782827936
19,0.4800000000000002,0.8755499460251651
19,0.4900000000000002,0.8759418089959671
19,0.5000000000000002,0.8767584378100745
19,0.5100000000000002,0.8766921784682356
19,0.5200000000000002,0.8765326462541886
19,0.5300000000000002,0.8772567655495918
19,0.5400000000000003,0.8767335447722913
19,0.5500000000000003,0.8774315835699974
19,0.5600000000000003,0.8780498741900602
19,0.5700000000000003,0.8783928166394674
19,0.5800000000000003,0.8781460040928317
19,0.5900000000000003,0.8782438391080276
19,0.6000000000000003,0.8796443477319607
20,0.2,0.8788081852933061
20,0.21,0.878723276523577
20,0.22,0.878466728053208
20,0.23,0.8776158369597064
20,0.24,0.8768892395481945
20,0.25,0.8761722636989882
20,0.26,0.876120008752577
20,0.2700000000000001,0.87678848921363
20,0.2800000000000001,0.8763928310249604
20,0.2900000000000001,0.876753870634001
20,0.3000000000000001,0.8768882737224274
20,0.3100000000000001,0.8766432427825691
20,0.3200000000000001,0.8766968101222106
20,0.3300000000000001,0.8770339893989959
20,0.3400000000000001,0.8773516963218575
20,0.3500000000000001,0.877590373912437
20,0.3600000000000001,0.8775050121797713
20,0.3700000000000001,0.878797985732427
20,0.3800000000000001,0.8780042025536419
20,0.3900000000000002,0.8775375454302542
20,0.4000000000000002,0.8782569136905312
20,0.4100000000000002,0.87917657594653
20,0.4200000000000002,0.8798699072701742
20,0.4300000000000002,0.8791073563091727
20,0.4400000000000002,0.879062194973723
20,0.4500000000000002,0.8777295495025121
20,0.4600000000000002,0.87737279497413
20,0.4700000000000002,0.8765254384310002
20,0.4800000000000002,0.8768086783550423
20,0.4900000000000002,0.8771197821548442
20,0.5000000000000002,0.877120384065293
20,0.5100000000000002,0.8767281421449131
20,0.5200000000000002,0.8769754496222926
20,0.5300000000000002,0.8773136740449745
20,0.5400000000000003,0.876763941490089
20,0.5500000000000003,0.8778594638018431
20,0.5600000000000003,0.877760667670773
20,0.5700000000000003,0.8773445199318608
20,0.5800000000000003,0.8786002095095511
20,0.5900000000000003,0.879004020993836
20,0.6000000000000003,0.8779662392291309
25,0.2,0.8779801492376951
25,0.21,0.8789775648430493
25,0.22,0.8798110008539227
25,0.23,0.8790158037870214
25,0.24,0.8795744511459238
25,0.25,0.8795994232050443
25,0.26,0.878792086844271
25,0.2700000000000001,0.8777464935866196
25,0.2800000000000001,0.87706144957765
25,0.2900000000000001,0.8774773087685905
25,0.3000000000000001,0.8776101104496459
25,0.3100000000000001,0.8769917346813123
25,0.3200000000000001,0.8773207515997405
25,0.3300000000000001,0.8771398946330393
25,0.3400000000000001,0.8776160874388654
25,0.3500000000000001,0.8772177470572636
25,0.3600000000000001,0.8778371919228446
25,0.3700000000000001,0.8774920848557696
25,0.3800000000000001,0.8783217484049453
25,0.3900000000000002,0.8783536252746544
25,0.4000000000000002,0.8796586246763672
25,0.4100000000000002,0.8793686249488698
25,0.4200000000000002,0.8789054660624236
25,0.4300000000000002,0.8795043180785628
25,0.4400000000000002,0.8797186834504698
25,0.4500000000000002,0.8803977297192589
25,0.4600000000000002,0.8803427033332584
25,0.4700000000000002,0.8802438713041495
25,0.4800000000000002,0.8789033749431168
25,0.4900000000000002,0.8783777164851763
25,0.5000000000000002,0.877569175158718
25,0.5100000000000002,0.8779021625469605
25,0.5200000000000002,0.8782485709782161
25,0.5300000000000002,0.8778793451233589
25,0.5400000000000003,0.8781122907466731
25,0.5500000000000003,0.877573605219057
25,0.5600000000000003,0.878095905336543
25,0.5700000000000003,0.8777108404266091
25,0.5800000000000003,0.8784114151038627
25,0.5900000000000003,0.8776642885872771
25,0.6000000000000003,0.8783283086245125
30,0.2,0.8794153873582755
30,0.21,0.88035858868625
30,0.22,0.8790925164307082
30,0.23,0.879128899675514
30,0.24,0.8790805711961549
30,0.25,0.8799909862694425
30,0.26,0.880290925112941
30,0.2700000000000001,0.8806008919287233
30,0.2800000000000001,0.8805358891920474
30,0.2900000000000001,0.8792183019160233
30,0.3000000000000001,0.8788689908995171
30,0.3100000000000001,0.8779677424398502
30,0.3200000000000001,0.8784206944700261
30,0.3300000000000001,0.8788320090060299
30,0.3400000000000001,0.8787020279627649
30,0.3500000000000001,0.8782233339727891
30,0.3600000000000001,0.8782373629445893
30,0.3700000000000001,0.8787672464422496
30,0.3800000000000001,0.8775717038892598
30,0.3900000000000002,0.8787998666125313
30,0.4000000000000002,0.8788584611677092
30,0.4100000000000002,0.8789255333122419
30,0.4200000000000002,0.8798920166130382
30,0.4300000000000002,0.8797492506894945
30,0.4400000000000002,0.8799015034970702
30,0.4500000000000002,0.8797398698307297
30,0.4600000000000002,0.8795548694997959
30,0.4700000000000002,0.8809846634963995
30,0.4800000000000002,0.8806943812586662
30,0.4900000000000002,0.8810587289064619
30,0.5000000000000002,0.8813400696488832
30,0.5100000000000002,0.8798040846898142
30,0.5200000000000002,0.879475883956393
30,0.5300000000000002,0.8787719661547568
30,0.5400000000000003,0.8793708107588905
30,0.5500000000000003,0.8791508271695773
30,0.5600000000000003,0.8787799853867228
