col_weight,r,RMSE
0.24000000000000005,35,0.8820453104611667
0.24000000000000005,36,0.8836443344429197
0.24000000000000005,37,0.8806419761165443
0.24000000000000005,38,0.8838106677643505
0.24000000000000005,39,0.8822229250665418
0.24000000000000005,40,0.883336959646983
0.24000000000000005,41,0.8824861023211931
0.24000000000000005,42,0.8825994293159772
0.24000000000000005,43,0.883515630286467
0.24000000000000005,44,0.8824446240508957
0.24000000000000005,45,0.8843519246032583
0.24000000000000005,46,0.8836266533366277
0.24000000000000005,47,0.8844529397912312
0.24000000000000005,48,0.8834393717642786
0.24000000000000005,49,0.8833796260991915
0.24000000000000005,50,0.8828852114023638
0.24000000000000005,51,0.8825783417379864
0.24000000000000005,52,0.8840912106952982
0.24000000000000005,53,0.8845368414896901
0.24000000000000005,54,0.8833000419042316
0.24000000000000005,55,0.8845568520818139
0.25000000000000006,5,0.8947731884556682
0.25000000000000006,10,0.8837004610340248
0.25000000000000006,15,0.8824193542478374
0.25000000000000006,16,0.8814972180189802
0.25000000000000006,17,0.8809780094389082
0.25000000000000006,18,0.8794129823885296
0.25000000000000006,19,0.88086690812169
0.25000000000000006,20,0.8814506033963341
0.25000000000000006,21,0.8813633246692625
0.25000000000000006,22,0.8805827589009393
0.25000000000000006,23,0.8800696014676317
0.25000000000000006,24,0.8809534566970988
0.25000000000000006,25,0.8821343773043321
0.25000000000000006,26,0.8813711021028832
0.25000000000000006,27,0.8791971625848255
0.25000000000000006,28,0.8806747772853911
0.25000000000000006,29,0.8802762660408799
0.25000000000000006,30,0.8825975550517667
0.25000000000000006,31,0.8813905865495488
0.25000000000000006,32,0.8819655056977628
0.25000000000000006,33,0.8829468735173245
0.25000000000000006,34,0.8813501682567421
0.25000000000000006,35,0.881526846347462
0.25000000000000006,36,0.8829992540229621
0.25000000000000006,37,0.8800453093345116
0.25000000000000006,38,0.8831221641592182
0.25000000000000006,39,0.8816185088554257
0.25000000000000006,40,0.882682662913232
0.25000000000000006,41,0.8817952991005147
0.25000000000000006,42,0.8820839343826984
0.25000000000000006,43,0.8828658361150563
0.25000000000000006,44,0.881837409584805
0.25000000000000006,45,0.8836584527526639
0.25000000000000006,46,0.8830025330996125
0.25000000000000006,47,0.8837527092296077
0.25000000000000006,48,0.882855648077973
0.25000000000000006,49,0.8827146420237759
0.25000000000000006,50,0.8821791623014826
0.25000000000000006,51,0.8819946278559694
0.25000000000000006,52,0.8832764038209859
0.25000000000000006,53,0.8836708815851673
0.25000000000000006,54,0.8824537363244288
0.25000000000000006,55,0.8837971273716037
0.26000000000000006,5,0.8936993552263167
0.26000000000000006,10,0.883102645307714
0.26000000000000006,15,0.8819452172975428
0.26000000000000006,16,0.8807809647795821
0.26000000000000006,17,0.8803635112547429
0.26000000000000006,18,0.8787303803359565
0.26000000000000006,19,0.8802697820101623
0.26000000000000006,20,0.8809431360267778
0.26000000000000006,21,0.8807923712738469
0.26000000000000006,22,0.8800004749866882
0.26000000000000006,23,0.8795099996912369
0.26000000000000006,24,0.8804849676569209
0.26000000000000006,25,0.8816200161507688
0.26000000000000006,26,0.8809246164878969
0.26000000000000006,27,0.8787778411365345
0.26000000000000006,28,0.8801724557688021
0.26000000000000006,29,0.8797369100490976
0.26000000000000006,30,0.8819377476011833
0.26000000000000006,31,0.8808853877980755
0.26000000000000006,32,0.881349898506038
0.26000000000000006,33,0.8823196183445213
0.26000000000000006,34,0.8807174234578043
0.26000000000000006,35,0.8811483216913402
0.26000000000000006,36,0.8824024324699813
0.26000000000000006,37,0.8794534404273695
0.26000000000000006,38,0.8824500186413624
0.26000000000000006,39,0.8810593472555186
0.26000000000000006,40,0.8820577159946286
0.26000000000000006,41,0.8811851460215879
0.26000000000000006,42,0.8816258373931293
0.26000000000000006,43,0.8822784928411438
0.26000000000000006,44,0.8813149979471268
0.26000000000000006,45,0.8830118348544674
0.26000000000000006,46,0.882312541064772
0.26000000000000006,47,0.8831582651381361
0.26000000000000006,48,0.8822475345892435
0.26000000000000006,49,0.8820516812202501
0.26000000000000006,50,0.8815521295013254
0.26000000000000006,51,0.8814294037602325
0.26000000000000006,52,0.8825364504543335
0.26000000000000006,53,0.8828879994878579
0.26000000000000006,54,0.8816259672097919
0.26000000000000006,55,0.8830190393070807
0.2700000000000001,5,0.8926821271943303
0.2700000000000001,10,0.8825627449672706
0.2700000000000001,15,0.8815210891122254
0.2700000000000001,16,0.8801254817022953
0.2700000000000001,17,0.8798132457584866
0.2700000000000001,18,0.8781009996517825
0.2700000000000001,19,0.8797965805267844
0.2700000000000001,20,0.8804826509911947
0.2700000000000001,21,0.8802489800040475
0.2700000000000001,22,0.8794669921972245
0.2700000000000001,23,0.8789923212224221
0.2700000000000001,24,0.8800323370464433
0.2700000000000001,25,0.8810510535987588
0.2700000000000001,26,0.8803077776894126
0.2700000000000001,27,0.8783989812095717
0.2700000000000001,28,0.8796792456888176
0.2700000000000001,29,0.8792471936057463
0.2700000000000001,30,0.8813522935052374
0.2700000000000001,31,0.8804211134414459
0.2700000000000001,32,0.880728170726064
0.2700000000000001,33,0.88172630824646
0.2700000000000001,34,0.8800842438159076
0.2700000000000001,35,0.8808710082414353
0.2700000000000001,36,0.8818722611241322
0.2700000000000001,37,0.878875009681162
0.2700000000000001,38,0.8818666556199444
0.2700000000000001,39,0.88054449883529
0.2700000000000001,40,0.8814399289931005
0.2700000000000001,41,0.8805990300233673
0.2700000000000001,42,0.8812562948856508
0.2700000000000001,43,0.8817632379861325
0.2700000000000001,44,0.8808400057142182
0.2700000000000001,45,0.8823726433222551
0.2700000000000001,46,0.881686198543628
0.2700000000000001,47,0.882647810746184
0.2700000000000001,48,0.8817151255978379
0.2700000000000001,49,0.8813810840906485
0.2700000000000001,50,0.8810304711344663
0.2700000000000001,51,0.8808697865389871
0.2700000000000001,52,0.8818725085853554
0.2700000000000001,53,0.8820906172374884
0.2700000000000001,54,0.8808843001201752
0.2700000000000001,55,0.8822365461652035
0.2800000000000001,5,0.8917308552785639
0.2800000000000001,10,0.8820982931365268
0.2800000000000001,15,0.8811533337917324
0.2800000000000001,16,0.8795561387505673
0.2800000000000001,17,0.8793057587051449
0.2800000000000001,18,0.8775446821693846
0.2800000000000001,19,0.8793646202259997
0.2800000000000001,20,0.8800531772474988
0.2800000000000001,21,0.8797393902558891
0.2800000000000001,22,0.8790074232795916
0.2800000000000001,23,0.8785174302286133
0.2800000000000001,24,0.8796284741969519
0.2800000000000001,25,0.880485670180531
0.2800000000000001,26,0.8795972959517729
0.2800000000000001,27,0.8780418793571317
0.2800000000000001,28,0.8792479544459818
0.2800000000000001,29,0.8788229156204773
0.2800000000000001,30,0.8808298733116223
0.2800000000000001,31,0.879997915452572
0.2800000000000001,32,0.8802102309138117
0.2800000000000001,33,0.881144376188257
0.2800000000000001,34,0.8794612997852337
0.2800000000000001,35,0.8805729563366619
0.2800000000000001,36,0.8814425367926907
0.2800000000000001,37,0.8783334897113564
0.2800000000000001,38,0.881326108501777
0.2800000000000001,39,0.8800357203373429
0.2800000000000001,40,0.8808737435710767
0.2800000000000001,41,0.880117018025142
0.2800000000000001,42,0.8808872229727177
0.2800000000000001,43,0.8812364070592278
0.2800000000000001,44,0.8803785729235252
0.2800000000000001,45,0.8817976905053543
0.2800000000000001,46,0.8810800396196841
0.2800000000000001,47,0.8821595549466192
0.2800000000000001,48,0.8812831548403104
0.2800000000000001,49,0.8807321004062139
0.2800000000000001,50,0.8806002559520631
0.2800000000000001,51,0.8803781094041351
0.2800000000000001,52,0.8811823436443634
0.2800000000000001,53,0.8813317477892879
0.2800000000000001,54,0.8802196967163479
0.2800000000000001,55,0.8815286888177988
0.2900000000000001,5,0.890853183643633
0.2900000000000001,10,0.8817031672025012
0.2900000000000001,15,0.8808011364189309
0.2900000000000001,16,0.8790622766096231
0.2900000000000001,17,0.8788549933793702
0.2900000000000001,18,0.8770545396463737
0.2900000000000001,19,0.8789839949621011
0.2900000000000001,20,0.8796533988120094
0.2900000000000001,21,0.879255444434663
0.2900000000000001,22,0.8785749794596963
0.2900000000000001,23,0.8780914192763577
0.2900000000000001,24,0.8792707451947865
0.2900000000000001,25,0.8799921902532138
0.2900000000000001,26,0.87889806653859
0.2900000000000001,27,0.8776758840616902
0.2900000000000001,28,0.8788630680393401
0.2900000000000001,29,0.8784292959108093
0.2900000000000001,30,0.8804312372846335
0.2900000000000001,31,0.8796465474233858
0.2900000000000001,32,0.8797398000871675
0.2900000000000001,33,0.8806161887580293
0.2900000000000001,34,0.8788847924588717
0.2900000000000001,35,0.8802175774515212
0.2900000000000001,36,0.8811483033762996
0.2900000000000001,37,0.8777719868832333
0.2900000000000001,38,0.8808473598507018
0.2900000000000001,39,0.8794825782185196
0.2900000000000001,40,0.8803531642957787
0.2900000000000001,41,0.8797346216958226
0.2900000000000001,42,0.8805016729102874
0.2900000000000001,43,0.8807176470144318
0.2900000000000001,44,0.8799608085708661
0.2900000000000001,45,0.8812846330173785
0.2900000000000001,46,0.8804381594980364
0.2900000000000001,47,0.8816481853435577
0.2900000000000001,48,0.8808670992910402
0.2900000000000001,49,0.8801702926442893
0.2900000000000001,50,0.8801667174319725
0.2900000000000001,51,0.8799984756582838
0.2900000000000001,52,0.8806009304543148
0.2900000000000001,53,0.8807096109011407
0.2900000000000001,54,0.8795666477597079
0.2900000000000001,55,0.8808517518710605
0.3000000000000001,5,0.8900526525599596
0.3000000000000001,10,0.8813768398444232
0.3000000000000001,15,0.8804615937787823
0.3000000000000001,16,0.8786423705658671
0.3000000000000001,17,0.8784638004210139
0.3000000000000001,18,0.8766307680087194
0.3000000000000001,19,0.8786245693736987
0.3000000000000001,20,0.8792904940959001
0.3000000000000001,21,0.878821314269733
0.3000000000000001,22,0.8781901411965369
0.3000000000000001,23,0.8777298316997568
0.3000000000000001,24,0.8789457709655184
0.3000000000000001,25,0.879548283045152
0.3000000000000001,26,0.8781909461282594
0.3000000000000001,27,0.8773265634939469
0.3000000000000001,28,0.8785209767934712
0.3000000000000001,29,0.8780769928429331
0.3000000000000001,30,0.8801376480571332
0.3000000000000001,31,0.8793428881980143
0.3000000000000001,32,0.8792886073830393
0.3000000000000001,33,0.8801234113512584
0.3000000000000001,34,0.8784883174866671
0.3000000000000001,35,0.8798968039627683
0.3000000000000001,36,0.8806855868175523
0.3000000000000001,37,0.8772160683038451
0.3000000000000001,38,0.8804356636124334
0.3000000000000001,39,0.878965428944281
0.3000000000000001,40,0.879881305147452
0.3000000000000001,41,0.8794479062219254
0.3000000000000001,42,0.880024073812371
0.3000000000000001,43,0.8802508762673885
0.3000000000000001,44,0.8795929515513483
0.3000000000000001,45,0.880745484656887
0.3000000000000001,46,0.8798552639083308
0.3000000000000001,47,0.881156113383928
0.3000000000000001,48,0.8804805978219812
0.3000000000000001,49,0.8796544267799462
0.3000000000000001,50,0.8798088780761453
0.3000000000000001,51,0.8796409572548521
0.3000000000000001,52,0.8800418336364774
0.3000000000000001,53,0.8802630680582696
0.3000000000000001,54,0.8789517771789885
0.3000000000000001,55,0.880182535948546
0.3100000000000001,5,0.8893354454296449
0.3100000000000001,10,0.8811136636879128
0.3100000000000001,15,0.8801153047393103
0.3100000000000001,16,0.8782673257945616
0.3100000000000001,17,0.8781138344293843
0.3100000000000001,18,0.8762628679993558
0.3100000000000001,19,0.878268353286833
0.3100000000000001,20,0.8789637330184732
0.3100000000000001,21,0.8784090735895882
0.3100000000000001,22,0.8778523107535178
0.3100000000000001,23,0.877399370977019
0.3100000000000001,24,0.8786401652095185
0.3100000000000001,25,0.8790710053744278
0.3100000000000001,26,0.877556150286537
0.3100000000000001,27,0.877040718672711
0.3100000000000001,28,0.8781959887652956
0.3100000000000001,29,0.8777484579815236
0.3100000000000001,30,0.8799312473057085
0.3100000000000001,31,0.8790419151306965
0.3100000000000001,32,0.8788800584914458
0.3100000000000001,33,0.8796668153987496
0.3100000000000001,34,0.878166715168638
0.3100000000000001,35,0.8796235602898457
0.3100000000000001,36,0.8802362565440554
0.3100000000000001,37,0.8767561070678833
0.3100000000000001,38,0.880113311550869
0.3100000000000001,39,0.878483027498928
0.3100000000000001,40,0.87943979939276
0.3100000000000001,41,0.8792062693424131
0.3100000000000001,42,0.8794526366241884
0.3100000000000001,43,0.8798782526456225
0.3100000000000001,44,0.8792836822351227
0.3100000000000001,45,0.8801255323810163
0.3100000000000001,46,0.8793073364204107
0.3100000000000001,47,0.8807014502778511
0.3100000000000001,48,0.8801232913777061
0.3100000000000001,49,0.8791968910452608
0.3100000000000001,50,0.8795147176948295
0.3100000000000001,51,0.8792237076869918
0.3100000000000001,52,0.8795915416949613
0.3100000000000001,53,0.8799206338131034
0.3100000000000001,54,0.8784238301135374
0.3100000000000001,55,0.879556673008294
0.3200000000000001,5,0.88870703500028
0.3200000000000001,10,0.8809125475920072
0.3200000000000001,15,0.8797532128958547
0.3200000000000001,16,0.8779592783807522
0.3200000000000001,17,0.8778080693078952
0.3200000000000001,18,0.8759416333620361
0.3200000000000001,19,0.8779924819541428
0.3200000000000001,20,0.8786809739726319
0.3200000000000001,21,0.878074508862666
0.3200000000000001,22,0.8775686015035636
0.3200000000000001,23,0.8771132378657778
0.3200000000000001,24,0.8783847327735324
0.3200000000000001,25,0.878667990205854
0.3200000000000001,26,0.8770508919496485
0.3200000000000001,27,0.8768031319938909
0.3200000000000001,28,0.8779229225530586
0.3200000000000001,29,0.8774884649659301
0.3200000000000001,30,0.8797240453245581
0.3200000000000001,31,0.8787894244278401
0.3200000000000001,32,0.8784989312192549
0.3200000000000001,33,0.8792304139412779
0.3200000000000001,34,0.8778859145770357
0.3200000000000001,35,0.8793820442905053
0.3200000000000001,36,0.8797751796844341
0.3200000000000001,37,0.8763532737393268
0.3200000000000001,38,0.8797990169614044
0.3200000000000001,39,0.8780218224820963
0.3200000000000001,40,0.8790557563375234
0.3200000000000001,41,0.8789704231551971
0.3200000000000001,42,0.8787894744732752
0.3200000000000001,43,0.8795124695921026
0.3200000000000001,44,0.8789541180414945
0.3200000000000001,45,0.8795282286263293
0.3200000000000001,46,0.8788097150558141
0.3200000000000001,47,0.8802264736697666
0.3200000000000001,48,0.879811831343261
0.3200000000000001,49,0.8787268916971531
0.3200000000000001,50,0.8792897927254187
0.3200000000000001,51,0.8788336070506448
0.3200000000000001,52,0.8793193287292107
0.3200000000000001,53,0.8796495895558734
0.3200000000000001,54,0.8778797090470553
0.3200000000000001,55,0.8790287076311984
0.3300000000000001,5,0.8881655592016605
0.3300000000000001,10,0.8807749036015603
0.3300000000000001,15,0.8793963781852332
0.3300000000000001,16,0.8777300259976459
0.3300000000000001,17,0.8775506846831467
0.3300000000000001,18,0.8756672111986278
0.3300000000000001,19,0.8777953984412463
0.3300000000000001,20,0.8784256601177499
0.3300000000000001,21,0.8777701446645724
0.3300000000000001,22,0.8773141863574128
0.3300000000000001,23,0.8768860925106202
0.3300000000000001,24,0.8781728536151475
0.3300000000000001,25,0.8782689081204098
0.3300000000000001,26,0.8766928006836536
0.3300000000000001,27,0.8766052464770218
0.3300000000000001,28,0.8776863378264478
0.3300000000000001,29,0.8772912332521333
0.3300000000000001,30,0.8795175531458352
0.3300000000000001,31,0.8784983435678789
0.3300000000000001,32,0.8781637095966072
0.3300000000000001,33,0.8788408432747159
0.3300000000000001,34,0.8776407081823702
0.3300000000000001,35,0.8791636083851762
0.3300000000000001,36,0.8793122159073817
0.3300000000000001,37,0.875965453141326
0.3300000000000001,38,0.8794912601644143
0.3300000000000001,39,0.8776464112516937
0.3300000000000001,40,0.878719993290707
0.3300000000000001,41,0.8787846653046364
0.3300000000000001,42,0.8781433661365349
0.3300000000000001,43,0.8791667320384202
0.3300000000000001,44,0.878578554792424
0.3300000000000001,45,0.8791963555547869
0.3300000000000001,46,0.8783553955797461
0.3300000000000001,47,0.8797765720724746
0.3300000000000001,48,0.879432326482978
0.3300000000000001,49,0.878291825937093
0.3300000000000001,50,0.8790927168349605
0.3300000000000001,51,0.8784606395645266
0.3300000000000001,52,0.8791397408646393
0.3300000000000001,53,0.879348473889956
0.3300000000000001,54,0.8773725516895656
0.3300000000000001,55,0.8785659154833036
0.34000000000000014,5,0.8877095465252952
0.34000000000000014,10,0.8806889215850935
0.34000000000000014,15,0.8790188403601363
0.34000000000000014,16,0.8775479297069825
0.34000000000000014,17,0.8773398264557276
0.34000000000000014,18,0.8754335638989021
0.34000000000000014,19,0.8776441251077431
0.34000000000000014,20,0.8782056145431708
0.34000000000000014,21,0.8775021932736791
0.34000000000000014,22,0.8770901998049655
0.34000000000000014,23,0.8767081531190835
0.34000000000000014,24,0.8780151319207999
0.34000000000000014,25,0.8778534297430352
0.34000000000000014,26,0.8763576473135142
0.34000000000000014,27,0.876423503749702
0.34000000000000014,28,0.8774543518057313
0.34000000000000014,29,0.8771508431524688
0.34000000000000014,30,0.8793427289216358
0.34000000000000014,31,0.8781983888649564
0.34000000000000014,32,0.8778703244964883
0.34000000000000014,33,0.8785439995878892
0.34000000000000014,34,0.8774225557246546
0.34000000000000014,35,0.8789609567904563
0.34000000000000014,36,0.8788811518388692
0.34000000000000014,37,0.8756756822097258
0.34000000000000014,38,0.8792137009722327
0.34000000000000014,39,0.8772880427377984
0.34000000000000014,40,0.8783449765292213
0.34000000000000014,41,0.8786267664379085
0.34000000000000014,42,0.8776249112553122
0.34000000000000014,43,0.8788577478845943
0.34000000000000014,44,0.8782302826215811
0.34000000000000014,45,0.8790407438288081
0.34000000000000014,46,0.877920867702065
0.34000000000000014,47,0.8793518172121784
0.34000000000000014,48,0.8790250808926916
0.34000000000000014,49,0.8779376979887588
0.34000000000000014,50,0.8788924845110713
0.34000000000000014,51,0.8781127219751023
0.34000000000000014,52,0.878940600751093
0.34000000000000014,53,0.879095681720569
0.34000000000000014,54,0.8769298112791458
0.34000000000000014,55,0.8781877734557175
0.35000000000000014,5,0.8873350754229387
0.35000000000000014,10,0.8806435813161337
0.35000000000000014,15,0.8786004362990867
0.35000000000000014,16,0.8774147035119496
0.35000000000000014,17,0.8771839758069283
0.35000000000000014,18,0.8752490916266835
0.35000000000000014,19,0.8775555905218951
0.35000000000000014,20,0.878025647239695
0.35000000000000014,21,0.8772793150533593
0.35000000000000014,22,0.876892050982799
0.35000000000000014,23,0.8765420248934168
0.35000000000000014,24,0.8778981064911447
0.35000000000000014,25,0.8774951032037334
0.35000000000000014,26,0.87602555304495
0.35000000000000014,27,0.8762525160997872
0.35000000000000014,28,0.8772532924349258
0.35000000000000014,29,0.8770727084233972
0.35000000000000014,30,0.8792273585778272
0.35000000000000014,31,0.8779272742855292
0.35000000000000014,32,0.8776380731224368
0.35000000000000014,33,0.8783079919998161
0.35000000000000014,34,0.8772460697851899
0.35000000000000014,35,0.8788320661607586
0.35000000000000014,36,0.8785349863565787
0.35000000000000014,37,0.8754637856052114
0.35000000000000014,38,0.8789295740556745
0.35000000000000014,39,0.8769525719247049
0.35000000000000014,40,0.8780173417534026
0.35000000000000014,41,0.8784835258747317
0.35000000000000014,42,0.8772174991260469
0.35000000000000014,43,0.8785332474895634
0.35000000000000014,44,0.877945938254657
0.35000000000000014,45,0.8788915027069601
0.35000000000000014,46,0.877475177333822
0.35000000000000014,47,0.8789382848207647
0.35000000000000014,48,0.8786391712272887
0.35000000000000014,49,0.8776858426253072
0.35000000000000014,50,0.8787036927926491
0.35000000000000014,51,0.8777933763711062
0.35000000000000014,52,0.8786221790756206
0.35000000000000014,53,0.8788295850808714
0.35000000000000014,54,0.876648595151895
0.35000000000000014,55,0.8779334863742003
0.36000000000000015,5,0.8870337762487811
0.36000000000000015,10,0.8806461434605254
0.36000000000000015,15,0.8782289232515311
0.36000000000000015,16,0.8773150598476686
0.36000000000000015,17,0.8770999395981843
0.36000000000000015,18,0.8750769637601364
0.36000000000000015,19,0.8775362058481125
0.36000000000000015,20,0.8778902808659366
0.36000000000000015,21,0.8770831293083772
0.36000000000000015,22,0.8767273095451135
0.36000000000000015,23,0.8763871127684446
0.36000000000000015,24,0.8778112690290679
0.36000000000000015,25,0.8771200877600552
0.36000000000000015,26,0.8757515886844214
0.36000000000000015,27,0.8761464272839725
0.36000000000000015,28,0.8770853166671525
0.36000000000000015,29,0.8770620279243599
0.36000000000000015,30,0.8791151325028831
0.36000000000000015,31,0.8777188581229138
0.36000000000000015,32,0.8774306948293686
0.36000000000000015,33,0.8780999174463373
0.36000000000000015,34,0.8771318583007388
0.36000000000000015,35,0.8787476782458432
0.36000000000000015,36,0.8782480729608081
0.36000000000000015,37,0.8752687593877619
